analytics_id,machine_id,log_timestamp,fuel_efficiency_score,engine_stability_score,utilization_ratio,wear_and_tear_index,safety_score,downtime_risk_pct
4390,49,2025-08-07T00:00:00Z,81.0,0.0,35.0,79,16,86.87
4391,49,2025-08-08T00:00:00Z,82.49,13.2,34.37,76,20,71.25
4392,49,2025-08-09T00:00:00Z,83.3,18.3,35.49,63,22,44.6
4393,49,2025-08-10T00:00:00Z,79.4,0.0,34.51,63,15,74.27
4394,49,2025-08-11T00:00:00Z,89.17,28.0,34.03,57,73,2.17
4395,49,2025-08-12T00:00:00Z,86.21,71.5,36.22,59,80,0.36
4396,49,2025-08-13T00:00:00Z,80.94,0.0,33.96,63,33,52.07
4397,49,2025-08-14T00:00:00Z,80.82,58.19,34.65,81,37,20.44
4398,49,2025-08-15T00:00:00Z,94.4,41.04,32.64,47,82,0.35
4399,49,2025-08-16T00:00:00Z,96.08,95.22,10.48,34,89,0.01
4400,49,2025-08-17T00:00:00Z,79.22,0.0,22.36,68,33,61.51
4401,49,2025-08-18T00:00:00Z,79.39,0.0,25.62,73,37,63.65
4402,49,2025-08-19T00:00:00Z,77.22,0.0,25.62,72,15,84.67
4403,49,2025-08-20T00:00:00Z,80.74,25.7,28.7,60,27,30.68
4404,49,2025-08-21T00:00:00Z,92.27,59.11,26.35,43,57,0.52
4405,49,2025-08-22T00:00:00Z,78.44,0.0,25.07,77,0,93.69
4406,49,2025-08-23T00:00:00Z,77.29,0.0,21.74,67,19,76.95
4407,49,2025-08-24T00:00:00Z,77.84,0.0,21.39,77,10,90.27
4408,49,2025-08-25T00:00:00Z,78.34,0.0,25.97,77,15,87.58
4409,49,2025-08-26T00:00:00Z,87.14,21.75,25.19,54,31,17.7
4410,49,2025-08-27T00:00:00Z,83.27,84.06,57.37,33,98,0.02
4411,50,2025-05-30T00:00:00Z,97.64,100.0,56.04,43,100,0.01
4412,50,2025-05-31T00:00:00Z,94.06,82.78,60.63,42,100,0.02
4413,50,2025-06-01T00:00:00Z,100.0,78.25,65.93,43,100,0.02
4414,50,2025-06-02T00:00:00Z,98.79,100.0,61.94,40,98,0.01
4415,50,2025-06-03T00:00:00Z,100.0,64.44,76.21,40,96,0.03
4416,50,2025-06-04T00:00:00Z,96.3,100.0,74.68,46,92,0.02
4417,50,2025-06-05T00:00:00Z,77.81,86.67,55.78,43,100,0.04
4418,50,2025-06-06T00:00:00Z,100.0,55.0,76.15,43,98,0.05
4419,50,2025-06-07T00:00:00Z,80.06,91.11,54.31,43,98,0.03
4420,50,2025-06-08T00:00:00Z,84.9,84.6,56.55,49,98,0.05
4421,50,2025-06-09T00:00:00Z,100.0,73.98,55.63,40,100,0.02
4422,50,2025-06-10T00:00:00Z,90.88,76.13,59.93,40,100,0.03
4423,50,2025-06-11T00:00:00Z,100.0,100.0,58.98,40,94,0.01
4424,50,2025-06-12T00:00:00Z,99.06,71.65,73.23,49,100,0.04
4425,50,2025-06-13T00:00:00Z,100.0,69.46,61.69,43,100,0.03
4426,50,2025-06-14T00:00:00Z,77.77,92.66,65.26,43,98,0.04
4427,50,2025-06-15T00:00:00Z,100.0,100.0,62.04,43,98,0.01
4428,50,2025-06-16T00:00:00Z,100.0,80.07,53.76,43,100,0.02
4429,50,2025-06-17T00:00:00Z,97.02,83.03,67.26,40,100,0.02
4430,50,2025-06-18T00:00:00Z,93.77,100.0,68.47,40,100,0.01
4431,50,2025-06-19T00:00:00Z,100.0,90.6,71.15,46,100,0.01
4432,50,2025-06-20T00:00:00Z,95.8,82.23,59.9,45,96,0.03
4433,50,2025-06-21T00:00:00Z,89.49,65.89,56.61,40,100,0.04
4434,50,2025-06-22T00:00:00Z,98.17,100.0,66.38,43,100,0.01
4435,50,2025-06-23T00:00:00Z,100.0,77.09,59.46,43,94,0.03
4436,50,2025-06-24T00:00:00Z,96.89,100.0,64.62,46,96,0.01
4437,50,2025-06-25T00:00:00Z,92.37,95.73,73.86,43,100,0.01
4438,50,2025-06-26T00:00:00Z,100.0,77.54,56.87,40,100,0.02
4439,50,2025-06-27T00:00:00Z,100.0,100.0,62.89,40,100,0.01
4440,50,2025-06-28T00:00:00Z,85.12,70.62,54.37,40,98,0.05
4441,50,2025-06-29T00:00:00Z,77.71,100.0,53.3,40,100,0.02
4442,50,2025-06-30T00:00:00Z,95.32,68.69,70.49,49,100,0.05
4443,50,2025-07-01T00:00:00Z,73.5,67.39,69.45,43,100,0.11
4444,50,2025-07-02T00:00:00Z,75.56,80.93,56.37,48,100,0.08
4445,50,2025-07-03T00:00:00Z,100.0,88.27,75.28,43,100,0.01
4446,50,2025-07-04T00:00:00Z,100.0,90.24,57.35,40,98,0.01
4447,50,2025-07-05T00:00:00Z,100.0,100.0,67.74,43,98,0.01
4448,50,2025-07-06T00:00:00Z,88.08,94.21,75.48,49,100,0.03
4449,50,2025-07-07T00:00:00Z,100.0,89.86,55.98,43,98,0.01
4450,50,2025-07-08T00:00:00Z,100.0,84.58,55.24,49,98,0.02
4451,50,2025-07-09T00:00:00Z,83.11,73.63,60.8,43,100,0.05
4452,50,2025-07-10T00:00:00Z,97.73,86.38,72.91,40,94,0.02
4453,50,2025-07-11T00:00:00Z,86.91,86.09,55.59,43,98,0.03
4454,50,2025-07-12T00:00:00Z,89.1,100.0,57.22,49,100,0.02
4455,50,2025-07-13T00:00:00Z,76.25,69.49,57.39,40,100,0.08
4456,50,2025-07-14T00:00:00Z,98.41,90.16,60.62,43,100,0.01
4457,50,2025-07-15T00:00:00Z,100.0,76.85,76.08,40,98,0.02
4458,50,2025-07-16T00:00:00Z,86.25,100.0,63.52,46,98,0.02
4459,50,2025-07-17T00:00:00Z,100.0,91.35,62.14,40,98,0.01
4460,50,2025-07-18T00:00:00Z,77.92,91.77,63.73,46,93,0.06
4461,50,2025-07-19T00:00:00Z,83.34,100.0,62.18,40,100,0.02
4462,50,2025-07-20T00:00:00Z,100.0,92.74,56.94,43,100,0.01
4463,50,2025-07-21T00:00:00Z,90.31,100.0,71.82,40,100,0.01
4464,50,2025-07-22T00:00:00Z,86.5,50.52,53.52,40,100,0.1
4465,50,2025-07-23T00:00:00Z,88.18,82.68,61.17,40,100,0.02
4466,50,2025-07-24T00:00:00Z,100.0,91.54,74.88,43,98,0.01
4467,50,2025-07-25T00:00:00Z,98.33,71.63,58.65,43,98,0.03
4468,50,2025-07-26T00:00:00Z,100.0,66.72,55.13,46,100,0.04
4469,50,2025-07-27T00:00:00Z,98.6,67.75,68.43,49,96,0.06
4470,50,2025-07-28T00:00:00Z,93.45,71.33,58.98,46,96,0.05
4471,50,2025-07-29T00:00:00Z,93.2,30.53,17.04,85,68,10.15
4472,50,2025-07-30T00:00:00Z,77.86,0.0,25.83,100,0,98.38
4473,50,2025-07-31T00:00:00Z,78.92,0.0,25.56,100,0,98.29
4474,50,2025-08-01T00:00:00Z,78.61,0.0,26.39,100,0,98.32
4475,50,2025-08-02T00:00:00Z,79.38,0.0,21.39,100,0,98.26
4476,50,2025-08-03T00:00:00Z,77.68,0.0,20.9,100,0,98.4
4477,50,2025-08-04T00:00:00Z,78.23,0.0,25.97,100,0,98.35
4478,50,2025-08-05T00:00:00Z,78.27,0.0,24.65,100,0,98.35
4479,50,2025-08-06T00:00:00Z,78.63,0.0,25.21,100,0,98.32
4480,50,2025-08-07T00:00:00Z,77.16,0.0,24.72,100,0,98.44
4481,50,2025-08-08T00:00:00Z,79.47,0.0,25.42,100,0,98.25
4482,50,2025-08-09T00:00:00Z,83.37,0.0,24.83,100,25,92.96
4483,50,2025-08-10T00:00:00Z,94.88,48.74,8.89,40,96,0.08
4484,50,2025-08-11T00:00:00Z,79.29,0.0,25.28,100,0,98.26
4485,50,2025-08-12T00:00:00Z,78.6,0.0,25.56,100,0,98.32
4486,50,2025-08-13T00:00:00Z,80.35,0.0,25.69,100,0,98.17
4487,50,2025-08-14T00:00:00Z,78.48,0.0,25.56,100,0,98.33
4488,50,2025-08-15T00:00:00Z,78.25,0.0,24.51,100,0,98.35
4489,50,2025-08-16T00:00:00Z,77.49,0.0,22.57,100,0,98.41
4490,50,2025-08-17T00:00:00Z,79.32,0.0,22.07,100,0,98.26
4491,50,2025-08-18T00:00:00Z,100.0,100.0,61.17,46,100,0.01
4492,50,2025-08-19T00:00:00Z,100.0,79.55,67.56,52,100,0.03
4493,50,2025-08-20T00:00:00Z,79.48,0.0,26.24,100,0,98.25
4494,50,2025-08-21T00:00:00Z,78.83,0.0,26.32,100,0,98.3
4495,50,2025-08-22T00:00:00Z,78.12,0.0,25.42,100,0,98.36
4496,50,2025-08-23T00:00:00Z,77.29,0.0,21.67,100,0,98.43
4497,50,2025-08-24T00:00:00Z,94.78,92.26,10.0,43,100,0.01
4498,50,2025-08-25T00:00:00Z,88.34,72.16,58.86,46,95,0.07
4499,50,2025-08-26T00:00:00Z,93.62,0.0,26.67,100,10,94.37
4500,50,2025-08-27T00:00:00Z,78.72,0.0,25.07,100,0,98.31
4501,51,2025-05-30T00:00:00Z,96.8,72.79,55.69,39,100,0.02
4502,51,2025-05-31T00:00:00Z,96.62,85.58,69.54,36,100,0.01
4503,51,2025-06-01T00:00:00Z,98.19,85.72,57.21,42,100,0.01
4504,51,2025-06-02T00:00:00Z,100.0,100.0,63.56,36,100,0.01
4505,51,2025-06-03T00:00:00Z,100.0,100.0,67.61,39,100,0.01
4506,51,2025-06-04T00:00:00Z,93.19,92.91,56.73,36,100,0.01
4507,51,2025-06-05T00:00:00Z,73.38,71.83,54.3,45,100,0.11
4508,51,2025-06-06T00:00:00Z,86.9,100.0,60.22,36,100,0.01
4509,51,2025-06-07T00:00:00Z,94.81,100.0,63.37,42,96,0.01
4510,51,2025-06-08T00:00:00Z,85.84,80.85,70.44,39,100,0.03
4511,51,2025-06-09T00:00:00Z,67.03,92.78,54.86,36,100,0.04
4512,51,2025-06-10T00:00:00Z,100.0,68.69,68.59,39,100,0.02
4513,51,2025-06-11T00:00:00Z,99.13,79.75,67.46,36,100,0.01
4514,51,2025-06-12T00:00:00Z,92.91,91.15,73.89,36,100,0.01
4515,51,2025-06-13T00:00:00Z,93.23,81.45,68.43,45,100,0.03
4516,51,2025-06-14T00:00:00Z,82.89,88.77,59.93,42,98,0.03
4517,51,2025-06-15T00:00:00Z,100.0,93.53,70.26,36,96,0.01
4518,51,2025-06-16T00:00:00Z,90.37,71.55,68.19,36,100,0.03
4519,51,2025-06-17T00:00:00Z,88.18,91.98,54.01,36,98,0.01
4520,51,2025-06-18T00:00:00Z,93.96,72.11,60.29,42,98,0.03
4521,51,2025-06-19T00:00:00Z,95.1,77.75,67.78,42,98,0.03
4522,51,2025-06-20T00:00:00Z,98.79,79.93,73.1,36,98,0.01
4523,51,2025-06-21T00:00:00Z,100.0,84.99,58.07,36,94,0.01
4524,51,2025-06-22T00:00:00Z,91.96,96.67,54.37,36,98,0.01
4525,51,2025-06-23T00:00:00Z,87.11,100.0,68.62,39,100,0.01
4526,51,2025-06-24T00:00:00Z,70.73,100.0,62.83,36,100,0.02
4527,51,2025-06-25T00:00:00Z,91.53,74.42,66.56,39,100,0.03
4528,51,2025-06-26T00:00:00Z,92.64,100.0,57.11,42,100,0.01
4529,51,2025-06-27T00:00:00Z,86.13,68.02,67.91,36,100,0.04
4530,51,2025-06-28T00:00:00Z,89.55,100.0,60.16,36,100,0.01
4531,51,2025-06-29T00:00:00Z,80.62,79.03,64.9,36,100,0.03
4532,51,2025-06-30T00:00:00Z,97.71,72.5,60.58,36,98,0.02
4533,51,2025-07-01T00:00:00Z,92.14,86.37,60.61,42,100,0.02
4534,51,2025-07-02T00:00:00Z,88.88,98.72,56.68,39,100,0.01
4535,51,2025-07-03T00:00:00Z,90.83,87.0,64.68,39,100,0.02
4536,51,2025-07-04T00:00:00Z,95.4,97.22,55.99,36,94,0.01
4537,51,2025-07-05T00:00:00Z,100.0,91.68,54.06,44,98,0.01
4538,51,2025-07-06T00:00:00Z,93.57,61.91,59.34,41,98,0.05
4539,51,2025-07-07T00:00:00Z,93.96,77.32,68.22,42,96,0.03
4540,51,2025-07-08T00:00:00Z,84.19,74.18,68.18,39,100,0.04
4541,51,2025-07-09T00:00:00Z,96.49,62.78,55.42,36,94,0.04
4542,51,2025-07-10T00:00:00Z,90.3,93.44,62.56,36,100,0.01
4543,51,2025-07-11T00:00:00Z,100.0,66.59,57.16,39,96,0.03
4544,51,2025-07-12T00:00:00Z,100.0,82.04,57.83,39,98,0.01
4545,51,2025-07-13T00:00:00Z,98.77,89.08,65.67,39,100,0.01
4546,51,2025-07-14T00:00:00Z,97.5,75.64,64.49,36,100,0.02
4547,51,2025-07-15T00:00:00Z,98.45,55.55,73.08,36,92,0.05
4548,51,2025-07-16T00:00:00Z,94.71,90.95,63.98,39,98,0.01
4549,51,2025-07-17T00:00:00Z,99.48,93.9,52.9,36,93,0.01
4550,51,2025-07-18T00:00:00Z,85.1,61.68,66.78,39,98,0.07
4551,51,2025-07-19T00:00:00Z,85.58,80.24,63.37,39,100,0.03
4552,51,2025-07-20T00:00:00Z,97.85,98.22,54.38,36,98,0.01
4553,51,2025-07-21T00:00:00Z,100.0,79.86,62.53,39,100,0.01
4554,51,2025-07-22T00:00:00Z,91.01,97.16,61.58,45,100,0.02
4555,51,2025-07-23T00:00:00Z,97.32,82.81,65.67,36,100,0.01
4556,51,2025-07-24T00:00:00Z,84.37,79.2,64.54,36,100,0.03
4557,51,2025-07-25T00:00:00Z,85.02,74.3,73.0,39,100,0.04
4558,51,2025-07-26T00:00:00Z,100.0,84.1,55.35,36,94,0.01
4559,51,2025-07-27T00:00:00Z,90.15,57.03,56.34,36,100,0.05
4560,51,2025-07-28T00:00:00Z,100.0,78.99,71.88,42,95,0.02
4561,51,2025-07-29T00:00:00Z,84.55,0.0,30.38,100,13,95.78
4562,51,2025-07-30T00:00:00Z,93.58,66.68,11.82,62,52,1.44
4563,51,2025-07-31T00:00:00Z,82.36,0.0,28.07,100,0,97.98
4564,51,2025-08-01T00:00:00Z,100.0,78.95,12.22,51,96,0.04
4565,51,2025-08-02T00:00:00Z,78.24,0.0,21.74,100,0,98.35
4566,51,2025-08-03T00:00:00Z,77.69,0.0,21.74,100,0,98.39
4567,51,2025-08-04T00:00:00Z,81.31,0.0,26.52,100,0,98.08
4568,51,2025-08-05T00:00:00Z,100.0,94.37,72.03,36,98,0.01
4569,51,2025-08-06T00:00:00Z,94.52,58.5,12.12,70,72,1.14
4570,51,2025-08-07T00:00:00Z,79.03,0.0,25.42,100,0,98.29
4571,51,2025-08-08T00:00:00Z,80.73,0.0,25.62,100,0,98.14
4572,51,2025-08-09T00:00:00Z,76.96,0.0,21.04,100,0,98.45
4573,51,2025-08-10T00:00:00Z,76.96,0.0,21.74,100,0,98.45
4574,51,2025-08-11T00:00:00Z,80.02,0.0,25.83,100,0,98.2
4575,51,2025-08-12T00:00:00Z,77.42,0.0,25.14,100,0,98.42
4576,51,2025-08-13T00:00:00Z,77.73,0.0,24.86,100,0,98.39
4577,51,2025-08-14T00:00:00Z,77.39,0.0,25.62,100,0,98.42
4578,51,2025-08-15T00:00:00Z,80.51,0.0,27.22,100,15,96.17
4579,51,2025-08-16T00:00:00Z,81.01,86.79,57.84,36,98,0.03
4580,51,2025-08-17T00:00:00Z,98.11,43.53,10.0,53,68,0.76
4581,51,2025-08-18T00:00:00Z,83.97,0.0,28.77,100,0,97.82
4582,51,2025-08-19T00:00:00Z,69.43,67.62,59.79,36,98,0.1
4583,51,2025-08-20T00:00:00Z,95.09,56.42,11.67,74,64,2.25
4584,51,2025-08-21T00:00:00Z,77.58,0.0,25.56,100,0,98.4
4585,51,2025-08-22T00:00:00Z,79.88,0.0,26.11,100,1,98.12
4586,51,2025-08-23T00:00:00Z,77.98,0.0,22.01,100,21,95.48
4587,51,2025-08-24T00:00:00Z,83.53,0.0,26.48,100,16,95.36
4588,51,2025-08-25T00:00:00Z,100.0,28.38,10.48,45,87,0.31
4589,51,2025-08-26T00:00:00Z,77.2,0.0,25.76,100,0,98.43
4590,51,2025-08-27T00:00:00Z,77.88,0.0,25.69,100,0,98.38
4591,52,2025-05-30T00:00:00Z,100.0,82.23,66.22,33,100,0.01
4592,52,2025-05-31T00:00:00Z,93.0,80.43,59.26,30,100,0.01
4593,52,2025-06-01T00:00:00Z,75.99,76.93,62.42,33,100,0.04
4594,52,2025-06-02T00:00:00Z,93.65,100.0,59.49,36,100,0.01
4595,52,2025-06-03T00:00:00Z,85.99,100.0,59.17,30,100,0.01
4596,52,2025-06-04T00:00:00Z,97.68,100.0,61.21,33,100,0.0
4597,52,2025-06-05T00:00:00Z,100.0,78.05,60.52,30,96,0.01
4598,52,2025-06-06T00:00:00Z,100.0,86.85,74.31,30,100,0.01
4599,52,2025-06-07T00:00:00Z,100.0,99.65,58.46,30,100,0.0
4600,52,2025-06-08T00:00:00Z,100.0,100.0,70.27,30,100,0.0
4601,52,2025-06-09T00:00:00Z,94.55,86.24,73.25,33,100,0.01
4602,52,2025-06-10T00:00:00Z,100.0,87.97,61.19,30,96,0.01
4603,52,2025-06-11T00:00:00Z,79.64,73.38,54.56,36,95,0.05
4604,52,2025-06-12T00:00:00Z,100.0,100.0,69.61,30,98,0.0
4605,52,2025-06-13T00:00:00Z,98.89,97.02,72.5,30,98,0.0
4606,52,2025-06-14T00:00:00Z,100.0,100.0,66.04,30,100,0.0
4607,52,2025-06-15T00:00:00Z,93.01,91.45,56.42,30,100,0.01
4608,52,2025-06-16T00:00:00Z,85.19,55.0,74.96,32,100,0.05
4609,52,2025-06-17T00:00:00Z,91.28,71.27,63.07,30,100,0.02
4610,52,2025-06-18T00:00:00Z,100.0,98.66,76.08,30,100,0.0
4611,52,2025-06-19T00:00:00Z,100.0,95.87,58.43,33,100,0.01
4612,52,2025-06-20T00:00:00Z,94.35,88.81,67.53,30,100,0.01
4613,52,2025-06-21T00:00:00Z,99.5,100.0,54.8,30,100,0.0
4614,52,2025-06-22T00:00:00Z,100.0,100.0,76.11,33,100,0.0
4615,52,2025-06-23T00:00:00Z,100.0,100.0,60.53,30,100,0.0
4616,52,2025-06-24T00:00:00Z,100.0,80.01,52.91,36,98,0.01
4617,52,2025-06-25T00:00:00Z,100.0,100.0,68.69,30,96,0.0
4618,52,2025-06-26T00:00:00Z,92.79,81.77,75.53,33,100,0.01
4619,52,2025-06-27T00:00:00Z,90.41,94.42,67.08,30,96,0.01
4620,52,2025-06-28T00:00:00Z,100.0,100.0,53.38,30,98,0.0
4621,52,2025-06-29T00:00:00Z,93.31,83.08,66.44,30,100,0.01
4622,52,2025-06-30T00:00:00Z,88.8,70.78,58.42,30,100,0.02
4623,52,2025-07-01T00:00:00Z,95.39,99.24,52.95,30,100,0.0
4624,52,2025-07-02T00:00:00Z,94.53,100.0,61.55,33,100,0.01
4625,52,2025-07-03T00:00:00Z,86.08,80.06,55.7,36,98,0.03
4626,52,2025-07-04T00:00:00Z,99.74,100.0,56.0,30,91,0.01
4627,52,2025-07-05T00:00:00Z,92.08,100.0,71.08,30,100,0.01
4628,52,2025-07-06T00:00:00Z,100.0,100.0,68.81,30,98,0.0
4629,52,2025-07-07T00:00:00Z,91.99,100.0,67.93,33,100,0.01
4630,52,2025-07-08T00:00:00Z,100.0,86.74,60.93,33,100,0.01
4631,52,2025-07-09T00:00:00Z,100.0,82.19,63.05,30,100,0.01
4632,52,2025-07-10T00:00:00Z,100.0,71.2,67.15,30,98,0.01
4633,52,2025-07-11T00:00:00Z,81.7,55.0,59.18,30,100,0.06
4634,52,2025-07-12T00:00:00Z,77.91,94.85,68.07,30,100,0.01
4635,52,2025-07-13T00:00:00Z,100.0,82.44,53.0,36,93,0.02
4636,52,2025-07-14T00:00:00Z,86.55,61.78,61.45,30,100,0.03
4637,52,2025-07-15T00:00:00Z,100.0,66.14,67.89,30,100,0.01
4638,52,2025-07-16T00:00:00Z,96.94,99.56,71.83,30,100,0.0
4639,52,2025-07-17T00:00:00Z,91.47,97.62,70.4,30,100,0.01
4640,52,2025-07-18T00:00:00Z,78.18,86.97,60.14,30,94,0.03
4641,52,2025-07-19T00:00:00Z,100.0,67.01,65.57,36,100,0.02
4642,52,2025-07-20T00:00:00Z,100.0,61.76,53.5,32,90,0.03
4643,52,2025-07-21T00:00:00Z,74.8,100.0,68.25,30,100,0.01
4644,52,2025-07-22T00:00:00Z,100.0,77.66,65.29,30,100,0.01
4645,52,2025-07-23T00:00:00Z,100.0,94.89,59.74,36,98,0.01
4646,52,2025-07-24T00:00:00Z,89.43,82.51,76.83,30,100,0.01
4647,52,2025-07-25T00:00:00Z,100.0,100.0,65.17,30,98,0.0
4648,52,2025-07-26T00:00:00Z,95.75,69.92,66.55,33,98,0.02
4649,52,2025-07-27T00:00:00Z,100.0,100.0,61.68,33,98,0.0
4650,52,2025-07-28T00:00:00Z,100.0,90.31,63.17,30,100,0.01
4651,52,2025-07-29T00:00:00Z,87.18,0.0,29.52,81,4,90.9
4652,52,2025-07-30T00:00:00Z,77.11,0.0,24.86,100,0,98.44
4653,52,2025-07-31T00:00:00Z,80.72,0.0,26.53,100,0,98.14
4654,52,2025-08-01T00:00:00Z,78.75,0.0,25.62,100,0,98.31
4655,52,2025-08-02T00:00:00Z,76.9,0.0,22.22,100,0,98.46
4656,52,2025-08-03T00:00:00Z,77.98,0.0,20.97,100,0,98.37
4657,52,2025-08-04T00:00:00Z,79.06,0.0,25.97,100,0,98.28
4658,52,2025-08-05T00:00:00Z,79.03,0.0,25.28,100,0,98.28
4659,52,2025-08-06T00:00:00Z,78.63,0.0,25.0,100,0,98.32
4660,52,2025-08-07T00:00:00Z,95.34,68.58,12.31,67,83,0.35
4661,52,2025-08-08T00:00:00Z,89.11,0.0,29.1,56,22,45.13
4662,52,2025-08-09T00:00:00Z,90.23,20.52,19.85,92,64,26.66
4663,52,2025-08-10T00:00:00Z,84.64,0.0,26.27,96,40,82.17
4664,52,2025-08-11T00:00:00Z,90.88,67.29,12.0,69,52,2.42
4665,52,2025-08-12T00:00:00Z,78.73,0.0,25.0,100,2,98.14
4666,52,2025-08-13T00:00:00Z,80.09,0.0,25.62,100,0,98.19
4667,52,2025-08-14T00:00:00Z,78.57,0.0,26.39,100,25,94.38
4668,52,2025-08-15T00:00:00Z,78.82,0.0,25.28,100,0,98.3
4669,52,2025-08-16T00:00:00Z,76.84,0.0,20.9,100,0,98.46
4670,52,2025-08-17T00:00:00Z,83.07,0.0,23.29,91,0,96.46
4671,52,2025-08-18T00:00:00Z,79.69,68.92,54.26,33,100,0.04
4672,52,2025-08-19T00:00:00Z,95.8,46.16,12.89,42,84,0.18
4673,52,2025-08-20T00:00:00Z,77.38,0.0,26.25,100,0,98.42
4674,52,2025-08-21T00:00:00Z,77.2,0.0,24.93,100,0,98.43
4675,52,2025-08-22T00:00:00Z,78.32,0.0,25.21,100,0,98.34
4676,52,2025-08-23T00:00:00Z,77.64,0.0,21.87,100,0,98.4
4677,52,2025-08-24T00:00:00Z,79.06,0.0,21.32,100,0,98.28
4678,52,2025-08-25T00:00:00Z,83.55,0.0,29.38,100,15,95.57
4679,52,2025-08-26T00:00:00Z,100.0,82.12,59.42,30,100,0.01
4680,52,2025-08-27T00:00:00Z,85.88,100.0,55.05,30,100,0.01
4681,53,2025-05-30T00:00:00Z,100.0,88.82,61.38,30,98,0.01
4682,53,2025-05-31T00:00:00Z,84.89,90.5,59.56,30,100,0.01
4683,53,2025-06-01T00:00:00Z,100.0,100.0,53.66,36,100,0.01
4684,53,2025-06-02T00:00:00Z,80.62,75.3,59.23,30,100,0.03
4685,53,2025-06-03T00:00:00Z,100.0,55.0,76.43,35,100,0.03
4686,53,2025-06-04T00:00:00Z,96.7,72.38,56.36,30,98,0.01
4687,53,2025-06-05T00:00:00Z,89.3,100.0,69.65,30,100,0.01
4688,53,2025-06-06T00:00:00Z,95.06,96.72,53.52,33,100,0.01
4689,53,2025-06-07T00:00:00Z,95.28,97.76,57.88,33,98,0.01
4690,53,2025-06-08T00:00:00Z,78.89,86.86,74.25,30,100,0.02
4691,53,2025-06-09T00:00:00Z,100.0,88.71,55.35,30,100,0.01
4692,53,2025-06-10T00:00:00Z,99.82,100.0,60.6,30,98,0.0
4693,53,2025-06-11T00:00:00Z,99.9,100.0,66.27,33,100,0.0
4694,53,2025-06-12T00:00:00Z,79.68,83.35,56.32,30,100,0.02
4695,53,2025-06-13T00:00:00Z,76.24,100.0,61.26,30,100,0.01
4696,53,2025-06-14T00:00:00Z,100.0,88.78,75.82,36,100,0.01
4697,53,2025-06-15T00:00:00Z,92.67,97.22,71.88,30,100,0.01
4698,53,2025-06-16T00:00:00Z,88.27,92.8,55.28,30,100,0.01
4699,53,2025-06-17T00:00:00Z,88.15,60.92,63.35,33,100,0.04
4700,53,2025-06-18T00:00:00Z,100.0,85.12,68.49,32,100,0.01
4701,53,2025-06-19T00:00:00Z,92.47,72.75,65.28,30,100,0.02
4702,53,2025-06-20T00:00:00Z,92.21,74.62,61.03,33,98,0.02
4703,53,2025-06-21T00:00:00Z,100.0,100.0,69.72,33,100,0.0
4704,53,2025-06-22T00:00:00Z,55.42,100.0,56.77,30,100,0.03
4705,53,2025-06-23T00:00:00Z,97.98,96.22,71.76,30,100,0.0
4706,53,2025-06-24T00:00:00Z,79.9,49.03,55.95,33,100,0.09
4707,53,2025-06-25T00:00:00Z,85.44,100.0,55.31,30,100,0.01
4708,53,2025-06-26T00:00:00Z,99.43,91.96,54.36,33,98,0.01
4709,53,2025-06-27T00:00:00Z,92.83,74.67,72.66,30,100,0.01
4710,53,2025-06-28T00:00:00Z,93.92,89.34,65.48,30,98,0.01
4711,53,2025-06-29T00:00:00Z,96.12,87.82,66.56,36,100,0.01
4712,53,2025-06-30T00:00:00Z,88.51,89.76,67.24,32,100,0.01
4713,53,2025-07-01T00:00:00Z,77.88,100.0,62.34,33,98,0.01
4714,53,2025-07-02T00:00:00Z,97.3,84.28,61.75,33,100,0.01
4715,53,2025-07-03T00:00:00Z,98.08,93.53,68.33,30,100,0.01
4716,53,2025-07-04T00:00:00Z,82.75,100.0,67.05,33,100,0.01
4717,53,2025-07-05T00:00:00Z,94.53,100.0,56.78,30,100,0.0
4718,53,2025-07-06T00:00:00Z,100.0,97.19,56.04,36,100,0.01
4719,53,2025-07-07T00:00:00Z,82.65,83.51,64.86,33,100,0.02
4720,53,2025-07-08T00:00:00Z,78.99,100.0,74.13,33,96,0.02
4721,53,2025-07-09T00:00:00Z,89.39,100.0,59.03,36,100,0.01
4722,53,2025-07-10T00:00:00Z,92.66,87.26,66.36,32,100,0.01
4723,53,2025-07-11T00:00:00Z,100.0,80.2,56.78,30,93,0.01
4724,53,2025-07-12T00:00:00Z,96.42,100.0,70.06,30,96,0.01
4725,53,2025-07-13T00:00:00Z,94.56,99.16,72.8,30,100,0.01
4726,53,2025-07-14T00:00:00Z,72.64,100.0,56.41,30,100,0.01
4727,53,2025-07-15T00:00:00Z,100.0,100.0,64.57,30,100,0.0
4728,53,2025-07-16T00:00:00Z,89.18,94.21,63.82,30,100,0.01
4729,53,2025-07-17T00:00:00Z,100.0,99.16,72.53,30,100,0.0
4730,53,2025-07-18T00:00:00Z,95.16,64.65,71.06,30,95,0.02
4731,53,2025-07-19T00:00:00Z,98.09,94.84,60.3,36,100,0.01
4732,53,2025-07-20T00:00:00Z,87.17,83.04,62.83,30,100,0.01
4733,53,2025-07-21T00:00:00Z,85.22,80.58,70.86,30,100,0.02
4734,53,2025-07-22T00:00:00Z,100.0,100.0,75.19,33,100,0.0
4735,53,2025-07-23T00:00:00Z,99.08,100.0,62.61,30,100,0.0
4736,53,2025-07-24T00:00:00Z,100.0,85.25,75.07,32,100,0.01
4737,53,2025-07-25T00:00:00Z,94.57,81.65,53.14,36,98,0.02
